Unnamed: 0,HOLEID,DEPTH,RL,Method,EAST,NORTH,CollarDip,CollarAzimuth,RigID,TENEMENTID,STARTDATE,ENDDATE,Surveyed
D,CC0289,16.0,459.0,RC,794394.0,7521708.45,-90.0,0.0,RCD250,E46/566,2-Aug-04,2-Aug-04,
D,CC0290,16.0,471.0,RC,794399.0,7521911.79,-90.0,0.0,RCD250,E46/566,2-Aug-04,2-Aug-04,
D,CC0291,16.0,473.0,RC,794389.0,7522103.37,-90.0,0.0,RCD250,E46/566,2-Aug-04,2-Aug-04,
D,CC0292,22.0,470.0,RC,794399.0,7522299.32,-90.0,0.0,RCD250,E46/566,2-Aug-04,2-Aug-04,
D,CC0293,22.0,466.0,RC,794398.0,7522507.85,-90.0,0.0,RCD250,E46/566,2-Aug-04,2-Aug-04,
D,CC0294,16.0,475.0,RC,794382.0,7522713.74,-90.0,0.0,RCD250,E46/566,2-Aug-04,2-Aug-04,
D,CC0295,16.0,502.0,RC,795205.0,7523429.12,-90.0,0.0,RCD250,E46/566,2-Aug-04,2-Aug-04,
D,CC0296,22.0,496.0,RC,795199.0,7523199.65,-90.0,0.0,RCD250,E46/566,2-Aug-04,2-Aug-04,
D,CC0297,28.0,490.0,RC,795199.0,7523000.69,-90.0,0.0,RCD250,E46/566,3-Aug-04,3-Aug-04,
D,CC0298,28.0,485.0,RC,795203.0,7522801.29,-90.0,0.0,RCD250,E46/566,3-Aug-04,3-Aug-04,
D,CC0299,22.0,483.0,RC,795200.0,7522697.81,-90.0,0.0,RCD250,E46/566,3-Aug-04,3-Aug-04,
D,CC0300,46.0,491.0,RC,795201.0,7522498.17,-90.0,0.0,RCD250,E46/566,3-Aug-04,3-Aug-04,
D,CC0301,28.0,491.0,RC,795200.0,7522301.05,-90.0,0.0,RCD250,E46/566,3-Aug-04,3-Aug-04,
D,CC0302,34.0,490.0,RC,795200.0,7521889.38,-90.0,0.0,RCD250,E46/566,3-Aug-04,3-Aug-04,
D,CC0303,28.0,479.0,RC,795205.0,7521698.55,-90.0,0.0,RCD250,E46/566,3-Aug-04,3-Aug-04,
D,CC0304,16.0,471.0,RC,795187.0,7521508.1,-90.0,0.0,RCD250,E46/566,4-Aug-04,4-Aug-04,
D,CC0305,22.0,474.0,RC,795198.0,7521298.93,-90.0,0.0,RCD250,E46/566,4-Aug-04,4-Aug-04,
D,CC0306,16.0,474.0,RC,795183.0,7521078.76,-90.0,0.0,RCD250,E46/566,4-Aug-04,4-Aug-04,
D,CC0307,16.0,461.0,RC,795200.0,7520898.7,-90.0,0.0,RCD250,E46/566,4-Aug-04,4-Aug-04,
D,CC0308,28.0,459.0,RC,795200.0,7520698.98,-90.0,0.0,RCD250,E46/566,4-Aug-04,4-Aug-04,
D,CC0309,22.0,460.0,RC,795199.0,7520498.16,-90.0,0.0,RCD250,E46/566,4-Aug-04,4-Aug-04,
D,CC0310,16.0,465.0,RC,793992.0,7522007.67,-90.0,0.0,RCD250,E46/566,4-Aug-04,4-Aug-04,
D,CC0311,22.0,471.0,RC,793999.0,7521901.33,-90.0,0.0,RCD250,E46/566,4-Aug-04,4-Aug-04,
D,CC0312,22.0,470.0,RC,794001.0,7521799.85,-90.0,0.0,RCD250,E46/566,5-Aug-04,5-Aug-04,
D,CC0313,18.0,463.0,RC,794002.0,7521704.41,-90.0,0.0,RCD250,E46/566,5-Aug-04,5-Aug-04,
D,CC0314,12.0,458.0,RC,794002.0,7521606.3,-90.0,0.0,RCD250,E46/566,5-Aug-04,5-Aug-04,
D,CC0315,12.0,456.0,RC,794001.0,7521525.73,-90.0,0.0,RCD250,E46/566,5-Aug-04,5-Aug-04,
D,CC0316,12.0,457.0,RC,793997.0,7521402.15,-90.0,0.0,RCD250,E46/566,5-Aug-04,5-Aug-04,
D,CC0317,18.0,455.0,RC,794003.0,7521306.96,-90.0,0.0,RCD250,E46/566,5-Aug-04,5-Aug-04,
D,CC0318,18.0,497.0,RC,793214.0,7522596.81,-90.0,0.0,RCD250,E46/566,5-Aug-04,5-Aug-04,
D,CC0319,37.0,490.0,RC,793199.0,7522479.92,-90.0,0.0,RCD250,E46/566,5-Aug-04,5-Aug-04,
D,CC0320,36.0,484.0,RC,793192.0,7522404.72,-90.0,0.0,RCD250,E46/566,7-Aug-04,7-Aug-04,
D,CC0321,36.0,479.0,RC,793202.0,7522302.27,-90.0,0.0,RCD250,E46/566,7-Aug-04,7-Aug-04,
D,CC0322,30.0,471.0,RC,793197.0,7522006.83,-90.0,0.0,RCD250,E46/566,7-Aug-04,7-Aug-04,
D,CC0323,30.0,470.0,RC,793199.0,7521900.54,-90.0,0.0,RCD250,E46/566,7-Aug-04,7-Aug-04,
D,CC0324,24.0,468.0,RC,793189.0,7521808.46,-90.0,0.0,RCD250,E46/566,7-Aug-04,7-Aug-04,
D,CC0325,18.0,465.0,RC,793185.0,7521694.43,-90.0,0.0,RCD250,E46/566,8-Aug-04,8-Aug-04,
D,CC0326,18.0,457.0,RC,793202.0,7521581.42,-90.0,0.0,RCD250,E46/566,8-Aug-04,8-Aug-04,
D,CC0327,18.0,462.0,RC,793193.0,7521482.78,-90.0,0.0,RCD250,E46/566,8-Aug-04,8-Aug-04,
D,CC0328,18.0,464.0,RC,793199.0,7521410.0,-90.0,0.0,RCD250,E46/566,8-Aug-04,8-Aug-04,
D,CC0329,24.0,453.0,RC,794000.0,7521194.71,-90.0,0.0,RCD250,E46/566,8-Aug-04,8-Aug-04,
D,CC0330,18.0,452.0,RC,793999.0,7521104.96,-90.0,0.0,RCD250,E46/566,8-Aug-04,8-Aug-04,
D,CC0331,24.0,451.0,RC,794002.0,7521001.98,-90.0,0.0,RCD250,E46/566,8-Aug-04,8-Aug-04,
D,CC0332,30.0,450.0,RC,794007.0,7520907.91,-90.0,0.0,RCD250,E46/566,8-Aug-04,8-Aug-04,
D,CC0333,18.0,463.0,RC,793196.0,7521303.62,-90.0,0.0,RCD250,E46/566,9-Aug-04,9-Aug-04,
D,CC0334,18.0,461.0,RC,793196.0,7521189.47,-90.0,0.0,RCD250,E46/566,9-Aug-04,9-Aug-04,
D,CC0335,18.0,460.0,RC,793190.0,7521100.77,-90.0,0.0,RCD250,E46/566,9-Aug-04,9-Aug-04,
D,CC0336,18.0,455.0,RC,793214.0,7520995.51,-90.0,0.0,RCD250,E46/566,9-Aug-04,9-Aug-04,
D,CC0337,24.0,456.0,RC,793198.0,7520900.73,-90.0,0.0,RCD250,E46/566,9-Aug-04,9-Aug-04,
D,CC0338,30.0,452.0,RC,793200.0,7520801.54,-90.0,0.0,RCD250,E46/566,10-Aug-04,10-Aug-04,
D,CC0339,24.0,448.0,RC,793202.0,7520709.94,-90.0,0.0,RCD250,E46/566,10-Aug-04,10-Aug-04,
D,CC0340,30.0,446.0,RC,793193.0,7520600.68,-90.0,0.0,RCD250,E46/566,10-Aug-04,10-Aug-04,
D,CC0341,36.0,445.0,RC,793200.0,7520498.93,-90.0,0.0,RCD250,E46/566,10-Aug-04,10-Aug-04,
D,CC0342,30.0,445.0,RC,793209.0,7520393.19,-90.0,0.0,RCD250,E46/566,10-Aug-04,10-Aug-04,
D,CC0343,30.0,444.0,RC,793198.0,7520296.57,-90.0,0.0,RCD250,E46/566,10-Aug-04,10-Aug-04,
D,CC0344,30.0,444.0,RC,793197.0,7520202.98,-90.0,0.0,RCD250,E46/566,10-Aug-04,10-Aug-04,
D,CC0345,30.0,450.0,RC,793997.0,7520702.9,-90.0,0.0,RCD250,E46/566,11-Aug-04,11-Aug-04,
D,CC0346,30.0,450.0,RC,794003.0,7520608.03,-90.0,0.0,RCD250,E46/566,11-Aug-04,11-Aug-04,
D,CC0347,36.0,449.0,RC,794003.0,7520504.57,-90.0,0.0,RCD250,E46/566,11-Aug-04,11-Aug-04,
D,CC0348,30.0,448.0,RC,793997.0,7520399.87,-90.0,0.0,RCD250,E46/566,11-Aug-04,11-Aug-04,
D,CC0349,34.0,447.0,RC,794004.0,7520298.86,-90.0,0.0,RCD250,E46/566,12-Aug-04,12-Aug-04,
D,CC0350,34.0,446.0,RC,794000.0,7520202.1,-90.0,0.0,RCD250,E46/566,12-Aug-04,12-Aug-04,
D,CC0351,40.0,448.0,RC,793599.0,7520699.0,-90.0,0.0,RCD250,E46/566,12-Aug-04,12-Aug-04,
D,CC0352,22.0,451.0,RC,793602.0,7520904.54,-90.0,0.0,RCD250,E46/566,12-Aug-04,12-Aug-04,
D,CC0353,22.0,454.0,RC,793599.0,7521097.75,-90.0,0.0,RCD250,E46/566,12-Aug-04,12-Aug-04,
D,CC0354,22.0,448.0,RC,792799.0,7520904.24,-90.0,0.0,RCD250,E46/566,12-Aug-04,12-Aug-04,
D,CC0355,16.0,495.0,RC,792430.0,7522502.84,-90.0,0.0,RCD250,E46/566,12-Aug-04,12-Aug-04,
D,CC0356,22.0,494.0,RC,792399.0,7522396.27,-90.0,0.0,RCD250,E46/566,12-Aug-04,12-Aug-04,
D,CC0357,16.0,490.0,RC,792392.0,7522295.6,-90.0,0.0,RCD250,E46/566,13-Aug-04,13-Aug-04,
D,CC0358,16.0,485.0,RC,792396.0,7522203.67,-90.0,0.0,RCD250,E46/566,13-Aug-04,13-Aug-04,
D,CC0359,16.0,483.0,RC,792395.0,7522104.85,-90.0,0.0,RCD250,E46/566,13-Aug-04,13-Aug-04,
D,CC0360,22.0,483.0,RC,792304.0,7521903.03,-90.0,0.0,RCD250,E46/566,13-Aug-04,13-Aug-04,
D,CC0361,22.0,485.0,RC,792388.0,7522005.61,-90.0,0.0,RCD250,E46/566,13-Aug-04,13-Aug-04,
D,CC0362,22.0,474.0,RC,792397.0,7521803.0,-90.0,0.0,RCD250,E46/566,13-Aug-04,13-Aug-04,
D,CC0363,22.0,466.0,RC,792400.0,7521701.37,-90.0,0.0,RCD250,E46/566,13-Aug-04,13-Aug-04,
D,CC0364,22.0,458.0,RC,792398.0,7521604.78,-90.0,0.0,RCD250,E46/566,13-Aug-04,13-Aug-04,
D,CC0365,16.0,455.0,RC,792410.0,7521508.27,-90.0,0.0,RCD250,E46/566,13-Aug-04,13-Aug-04,
D,CC0366,16.0,450.0,RC,792383.0,7521311.3,-90.0,0.0,RCD250,E46/566,13-Aug-04,13-Aug-04,
D,CC0367,28.0,446.0,RC,792394.0,7520901.1,-90.0,0.0,RCD250,E46/566,13-Aug-04,13-Aug-04,
D,CC0368,16.0,443.0,RC,792396.0,7520502.84,-90.0,0.0,RCD250,E46/566,15-Aug-04,15-Aug-04,
D,CC0369,34.0,440.0,RC,792001.0,7520200.26,-90.0,0.0,RCD250,E46/566,15-Aug-04,15-Aug-04,
D,CC0370,22.0,441.0,RC,792000.0,7520400.58,-90.0,0.0,RCD250,E46/566,15-Aug-04,15-Aug-04,
D,CC0371,16.0,470.0,RC,792009.0,7521674.96,-90.0,0.0,RCD250,E46/566,15-Aug-04,15-Aug-04,
D,CC0372,16.0,460.0,RC,792001.0,7521478.12,-90.0,0.0,RCD250,E46/566,15-Aug-04,15-Aug-04,
D,CC0373,22.0,457.0,RC,791997.0,7521304.46,-90.0,0.0,RCD250,E46/566,15-Aug-04,15-Aug-04,
D,CC0374,22.0,453.0,RC,792000.0,7521095.21,-90.0,0.0,RCD250,E46/566,15-Aug-04,15-Aug-04,
D,CC0375,28.0,453.0,RC,792001.0,7520900.73,-90.0,0.0,RCD250,E46/566,15-Aug-04,16-Aug-04,
D,CC0376,36.0,447.0,RC,791997.0,7520695.282,-90.0,0.0,RCD250,E46/566,16-Aug-04,16-Aug-04,23-Dec-04
D,CC0377,28.0,446.0,RC,791600.0,7520596.53,-90.0,0.0,RCD250,E46/566,17-Aug-04,17-Aug-04,
D,CC0378,22.0,443.0,RC,791559.0,7520488.28,-90.0,0.0,RCD250,E46/566,17-Aug-04,17-Aug-04,
D,CC0379,34.0,458.0,RC,791570.0,7520790.58,-90.0,0.0,RCD250,E46/566,17-Aug-04,17-Aug-04,
D,CC0380,28.0,441.0,RC,791605.0,7520198.53,-90.0,0.0,RCD250,E46/566,17-Aug-04,17-Aug-04,
D,CC0381,28.0,441.0,RC,791602.0,7520298.21,-90.0,0.0,RCD250,E46/566,17-Aug-04,17-Aug-04,
D,CC0382,22.0,441.0,RC,792400.0,7520197.53,-90.0,0.0,RCD250,E46/566,17-Aug-04,17-Aug-04,
D,CC0383,22.0,473.0,RC,794702.0,7522008.53,-90.0,0.0,RCD250,E46/566,17-Aug-04,17-Aug-04,
D,CC0384,28.0,476.0,RC,794714.0,7522100.13,-90.0,0.0,RCD250,E46/566,17-Aug-04,17-Aug-04,
D,CC0385,34.0,486.0,RC,794705.0,7522232.38,-90.0,0.0,RCD250,E46/566,17-Aug-04,18-Aug-04,
D,CC0386,34.0,487.0,RC,794714.0,7522302.63,-90.0,0.0,RCD250,E46/566,18-Aug-04,18-Aug-04,
D,CC0387,34.0,490.0,RC,794733.0,7522401.19,-90.0,0.0,RCD250,E46/566,18-Aug-04,18-Aug-04,
D,CC0388,46.0,492.0,RC,794801.0,7522502.72,-90.0,0.0,RCD250,E46/566,18-Aug-04,18-Aug-04,
D,CC0389,34.0,491.0,RC,794800.0,7522600.38,-90.0,0.0,RCD250,E46/566,18-Aug-04,18-Aug-04,
D,CC0390,40.0,490.0,RC,794799.0,7522703.59,-90.0,0.0,RCD250,E46/566,19-Aug-04,19-Aug-04,
D,CC0391,34.0,493.0,RC,794793.0,7522801.83,-90.0,0.0,RCD250,E46/566,19-Aug-04,19-Aug-04,
D,CC0392,22.0,488.0,RC,795721.0,7522005.7,-90.0,0.0,RCD250,E46/566,20-Aug-04,20-Aug-04,
D,CC0393,28.0,491.0,RC,795605.0,7522199.57,-90.0,0.0,RCD250,E46/566,20-Aug-04,20-Aug-04,
D,CC0394,22.0,485.0,RC,795567.0,7521802.37,-90.0,0.0,RCD250,E46/566,20-Aug-04,20-Aug-04,
D,CC0395,16.0,485.0,RC,795602.0,7521603.75,-90.0,0.0,RCD250,E46/566,20-Aug-04,20-Aug-04,
D,CC0396,16.0,484.0,RC,795657.0,7521413.44,-90.0,0.0,RCD250,E46/566,20-Aug-04,20-Aug-04,
D,CC0397,22.0,479.0,RC,795535.0,7521211.56,-90.0,0.0,RCD250,E46/566,20-Aug-04,20-Aug-04,
D,CC0398,22.0,473.0,RC,795499.0,7521006.33,-90.0,0.0,RCD250,E46/566,21-Aug-04,21-Aug-04,
D,CC0399,22.0,472.0,RC,795979.0,7520913.31,-90.0,0.0,RCD250,E46/566,21-Aug-04,21-Aug-04,
D,CC0400,16.0,464.0,RC,796013.0,7520709.95,-90.0,0.0,RCD250,E46/566,21-Aug-04,21-Aug-04,
D,CC0401,22.0,465.0,RC,796008.0,7520509.67,-90.0,0.0,RCD250,E46/566,21-Aug-04,21-Aug-04,
D,CC0402,16.0,457.0,RC,796019.0,7520283.22,-90.0,0.0,RCD250,E46/566,21-Aug-04,21-Aug-04,
D,CC0403,16.0,457.0,RC,796000.0,7520114.88,-90.0,0.0,RCD250,E46/566,21-Aug-04,21-Aug-04,
D,CC0404,28.0,457.0,RC,794401.0,7521506.05,-90.0,0.0,RCD250,E46/566,21-Aug-04,21-Aug-04,
D,CC0405,22.0,459.0,RC,794399.0,7521304.89,-90.0,0.0,RCD250,E46/566,21-Aug-04,22-Aug-04,
D,CC0406,22.0,456.0,RC,794400.0,7521111.04,-90.0,0.0,RCD250,E46/566,22-Aug-04,22-Aug-04,
D,CC0407,22.0,455.0,RC,794399.0,7520899.95,-90.0,0.0,RCD250,E46/566,22-Aug-04,22-Aug-04,
D,CC0408,22.0,454.0,RC,794394.0,7520704.89,-90.0,0.0,RCD250,E46/566,23-Aug-04,23-Aug-04,
D,CC0409,22.0,452.0,RC,794395.0,7520506.22,-90.0,0.0,RCD250,E46/566,23-Aug-04,23-Aug-04,
D,CC0410,22.0,450.0,RC,794401.0,7520302.02,-90.0,0.0,RCD250,E46/566,23-Aug-04,23-Aug-04,
D,CC0411,28.0,447.0,RC,794401.0,7520097.61,-90.0,0.0,RCD250,E46/566,23-Aug-04,23-Aug-04,
D,CC0412,22.0,456.0,RC,794803.0,7520099.8,-90.0,0.0,RCD250,E46/566,23-Aug-04,23-Aug-04,
D,CC0413,22.0,459.0,RC,794800.0,7520207.09,-90.0,0.0,RCD250,E46/566,23-Aug-04,23-Aug-04,
D,CC0414,22.0,462.0,RC,794801.0,7520303.22,-90.0,0.0,RCD250,E46/566,24-Aug-04,24-Aug-04,
D,CC0415,22.0,461.0,RC,794801.0,7520400.92,-90.0,0.0,RCD250,E46/566,24-Aug-04,24-Aug-04,
D,CC0416,22.0,462.0,RC,794800.0,7520502.35,-90.0,0.0,RCD250,E46/566,24-Aug-04,24-Aug-04,
D,CC0417,16.0,456.0,RC,795199.0,7520099.29,-90.0,0.0,RCD250,E46/566,24-Aug-04,24-Aug-04,
D,CC0418,16.0,457.0,RC,795200.0,7520295.39,-90.0,0.0,RCD250,E46/566,24-Aug-04,24-Aug-04,
D,CC0419,22.0,460.0,RC,795604.0,7520098.48,-90.0,0.0,RCD250,E46/566,24-Aug-04,24-Aug-04,
D,CC0420,28.0,447.0,RC,793598.0,7520503.17,-90.0,0.0,RCD250,E46/566,24-Aug-04,24-Aug-04,
D,CC0421,21.0,441.0,RC,792396.0,7520301.14,-90.0,0.0,RCD250,E46/566,24-Aug-04,24-Aug-04,
D,CC0422,22.0,442.0,RC,792397.0,7520399.22,-90.0,0.0,RCD250,E46/566,24-Aug-04,24-Aug-04,
D,CC0423,16.0,444.0,RC,792394.0,7520597.95,-90.0,0.0,RCD250,E46/566,24-Aug-04,24-Aug-04,
D,CC0424,28.0,493.0,RC,795564.0,7523312.68,-90.0,0.0,RCD250,E46/566,25-Aug-04,25-Aug-04,
D,CC0425,34.0,493.0,RC,795600.0,7523200.04,-90.0,0.0,RCD250,E46/566,25-Aug-04,25-Aug-04,
D,CC0426,22.0,491.0,RC,795600.0,7523002.93,-90.0,0.0,RCD250,E46/566,25-Aug-04,25-Aug-04,
D,CC0427,22.0,491.0,RC,795600.0,7523102.36,-90.0,0.0,RCD250,E46/566,25-Aug-04,25-Aug-04,
D,CC0428,28.0,494.0,RC,795602.0,7522901.62,-90.0,0.0,RCD250,E46/566,25-Aug-04,25-Aug-04,
D,CC0429,28.0,494.0,RC,795599.0,7522800.1,-90.0,0.0,RCD250,E46/566,25-Aug-04,25-Aug-04,
D,CC0430,58.0,494.0,RC,795601.0,7522703.94,-90.0,0.0,RCD250,E46/566,26-Aug-04,26-Aug-04,
D,CC0431,22.0,494.0,RC,795600.0,7522597.21,-90.0,0.0,RCD250,E46/566,26-Aug-04,26-Aug-04,
D,CC0432,28.0,495.0,RC,795601.0,7522502.24,-90.0,0.0,RCD250,E46/566,26-Aug-04,26-Aug-04,
D,CC0433,22.0,492.0,RC,795588.0,7522418.71,-90.0,0.0,RCD250,E46/566,26-Aug-04,26-Aug-04,
D,CC0434,22.0,493.0,RC,795596.0,7522308.24,-90.0,0.0,RCD250,E46/566,26-Aug-04,26-Aug-04,
D,CC0435,34.0,489.0,RC,795684.0,7522107.21,-90.0,0.0,RCD250,E46/566,26-Aug-04,26-Aug-04,
D,CC0436,28.0,473.0,RC,795389.0,7520905.45,-90.0,0.0,RCD250,E46/566,26-Aug-04,26-Aug-04,
D,CC0437,16.0,473.0,RC,795490.0,7520712.47,-90.0,0.0,RCD250,E46/566,27-Aug-04,27-Aug-04,
D,CC0438,52.0,442.0,RC,783598.0,7523404.87,-90.0,0.0,RCD250,E46/566,27-Aug-04,27-Aug-04,
D,CC0439,40.0,443.0,RC,783597.0,7523504.01,-90.0,0.0,RCD250,E46/566,27-Aug-04,27-Aug-04,
D,CC0440,40.0,443.0,RC,783600.0,7523602.02,-90.0,0.0,RCD250,E46/566,27-Aug-04,27-Aug-04,
D,CC0441,52.0,444.0,RC,783595.0,7523706.13,-90.0,0.0,RCD250,E46/566,27-Aug-04,27-Aug-04,
D,CC0442,40.0,443.0,RC,783605.0,7523825.45,-90.0,0.0,RCD250,E46/566,29-Aug-04,29-Aug-04,
D,CC0443,82.0,445.0,RC,783598.0,7523905.2,-90.0,0.0,RCD250,E46/566,29-Aug-04,29-Aug-04,
D,CC0444,64.0,445.0,RC,783599.0,7524004.8,-90.0,0.0,RCD250,E46/566,29-Aug-04,29-Aug-04,
D,CC0445,55.0,445.0,RC,783596.0,7524103.32,-90.0,0.0,RCD250,E46/566,29-Aug-04,29-Aug-04,
D,CC0446,34.0,446.0,RC,783601.0,7524205.17,-90.0,0.0,RCD250,E46/566,30-Aug-04,30-Aug-04,
D,CC0447,28.0,448.0,RC,783598.0,7524301.75,-90.0,0.0,RCD250,E46/566,30-Aug-04,31-Aug-04,
D,CC0448,22.0,448.0,RC,783597.0,7524402.23,-90.0,0.0,RCD250,E46/566,31-Aug-04,31-Aug-04,
D,CC0449,46.0,440.0,RC,783612.0,7522904.047,-90.0,0.0,RCD250,E46/566,31-Aug-04,31-Aug-04,2-Dec-04
D,CC0450,58.0,440.0,RC,783198.0,7523097.87,-90.0,0.0,RCD250,E46/566,31-Aug-04,31-Aug-04,
D,CC0451,34.0,441.0,RC,783198.0,7523201.53,-90.0,0.0,RCD250,E46/566,31-Aug-04,31-Aug-04,
D,CC0452,16.0,450.0,RC,784798.0,7523504.39,-90.0,0.0,RCD250,E46/566,1-Sep-04,1-Sep-04,
D,CC0453,22.0,451.0,RC,784791.0,7523601.96,-90.0,0.0,RCD250,E46/566,1-Sep-04,1-Sep-04,
D,CC0454,22.0,457.0,RC,784798.0,7523799.24,-90.0,0.0,RCD250,E46/566,1-Sep-04,1-Sep-04,
D,CC0455,28.0,457.0,RC,784798.0,7523998.99,-90.0,0.0,RCD250,E46/566,1-Sep-04,1-Sep-04,
D,CC0456,28.0,453.0,RC,784810.0,7524191.37,-90.0,0.0,RCD250,E46/566,1-Sep-04,1-Sep-04,
D,CC0457,40.0,453.0,RC,784797.0,7524403.97,-90.0,0.0,RCD250,E46/566,1-Sep-04,1-Sep-04,
D,CC0458,40.0,456.0,RC,784798.0,7524702.17,-90.0,0.0,RCD250,E46/566,1-Sep-04,1-Sep-04,
D,CC0459,34.0,470.0,RC,784800.0,7524903.22,-90.0,0.0,RCD250,E46/566,2-Sep-04,2-Sep-04,
D,CC0460,28.0,473.0,RC,784800.0,7525002.0,-90.0,0.0,RCD250,E46/566,2-Sep-04,2-Sep-04,
D,CC0461,22.0,474.0,RC,784820.0,7525101.17,-90.0,0.0,RCD250,E46/566,2-Sep-04,2-Sep-04,
D,CC0462,28.0,474.0,RC,784879.0,7525192.08,-90.0,0.0,RCD250,E46/566,2-Sep-04,2-Sep-04,
D,CC0463,20.0,468.0,RC,784797.0,7525297.83,-90.0,0.0,RCD250,E46/566,2-Sep-04,2-Sep-04,
D,CC0464,16.0,453.0,RC,784799.0,7523299.9,-90.0,0.0,RCD250,E46/566,2-Sep-04,2-Sep-04,
D,CC0465,20.0,452.0,RC,784798.0,7523098.41,-90.0,0.0,RCD250,E46/566,2-Sep-04,2-Sep-04,
D,CC0466,20.0,451.0,RC,784796.0,7522901.9,-90.0,0.0,RCD250,E46/566,2-Sep-04,2-Sep-04,
D,CC0467,16.0,452.0,RC,784798.0,7522697.6,-90.0,0.0,RCD250,E46/566,3-Sep-04,3-Sep-04,
D,CC0468,13.0,453.0,RC,784796.0,7522503.11,-90.0,0.0,RCD250,E46/566,3-Sep-04,3-Sep-04,
D,CC0469,28.0,444.0,RC,784798.0,7522307.29,-90.0,0.0,RCD250,E46/566,3-Sep-04,3-Sep-04,
D,CC0470,16.0,443.0,RC,784002.0,7522702.35,-90.0,0.0,RCD250,E46/566,3-Sep-04,3-Sep-04,
D,CC0471,20.0,443.0,RC,784003.0,7522904.79,-90.0,0.0,RCD250,E46/566,3-Sep-04,3-Sep-04,
D,CC0472,22.0,455.0,RC,785208.0,7523621.81,-90.0,0.0,RCD250,E46/566,3-Sep-04,3-Sep-04,
D,CC0473,22.0,455.0,RC,785200.0,7523503.84,-90.0,0.0,RCD250,E46/566,3-Sep-04,3-Sep-04,
D,CC0474,20.0,457.0,RC,785198.0,7523398.73,-90.0,0.0,RCD250,E46/566,3-Sep-04,3-Sep-04,
D,CC0475,16.0,460.0,RC,785202.0,7523298.89,-90.0,0.0,RCD250,E46/566,3-Sep-04,3-Sep-04,
D,CC0476,20.0,461.0,RC,785200.0,7523198.77,-90.0,0.0,RCD250,E46/566,3-Sep-04,3-Sep-04,
D,CC0477,16.0,461.0,RC,785200.0,7523097.58,-90.0,0.0,RCD250,E46/566,3-Sep-04,3-Sep-04,
D,CC0478,22.0,461.0,RC,785200.0,7522999.89,-90.0,0.0,RCD250,E46/566,4-Sep-04,4-Sep-04,
D,CC0479,22.0,459.0,RC,785192.0,7522904.82,-90.0,0.0,RCD250,E46/566,4-Sep-04,4-Sep-04,
D,CC0480,16.0,462.0,RC,785200.0,7522799.8,-90.0,0.0,RCD250,E46/566,4-Sep-04,4-Sep-04,
D,CC0481,20.0,462.0,RC,785197.0,7522697.96,-90.0,0.0,RCD250,E46/566,4-Sep-04,4-Sep-04,
D,CC0482,22.0,461.0,RC,785192.0,7522598.62,-90.0,0.0,RCD250,E46/566,4-Sep-04,4-Sep-04,
D,CC0483,20.0,459.0,RC,785192.0,7522502.53,-90.0,0.0,RCD250,E46/566,4-Sep-04,4-Sep-04,
D,CC0484,34.0,449.0,RC,785200.0,7522390.02,-90.0,0.0,RCD250,E46/566,4-Sep-04,4-Sep-04,
D,CC0485,28.0,445.0,RC,785202.0,7522294.19,-90.0,0.0,RCD250,E46/566,5-Sep-04,5-Sep-04,
D,CC0486,22.0,443.0,RC,785200.0,7522203.79,-90.0,0.0,RCD250,E46/566,5-Sep-04,5-Sep-04,
D,CC0487,22.0,464.0,RC,785792.0,7522605.52,-90.0,0.0,RCD250,E46/566,5-Sep-04,5-Sep-04,
D,CC0488,16.0,461.0,RC,785848.0,7522503.72,-90.0,0.0,RCD250,E46/566,5-Sep-04,5-Sep-04,
D,CC0489,28.0,455.0,RC,785902.0,7522412.42,-90.0,0.0,RCD250,E46/566,5-Sep-04,5-Sep-04,
D,CC0490,28.0,450.0,RC,785958.0,7522319.09,-90.0,0.0,RCD250,E46/566,5-Sep-04,5-Sep-04,
D,CC0491,34.0,445.0,RC,785999.0,7522203.98,-90.0,0.0,RCD250,E46/566,5-Sep-04,5-Sep-04,
D,CC0492,28.0,479.0,RC,786007.0,7523702.23,-90.0,0.0,RCD250,E46/566,5-Sep-04,5-Sep-04,
D,CC0493,20.0,477.0,RC,786033.0,7523602.67,-90.0,0.0,RCD250,E46/566,5-Sep-04,5-Sep-04,
D,CC0494,10.0,470.0,RC,785999.0,7523501.0,-90.0,0.0,RCD250,E46/566,6-Sep-04,6-Sep-04,
D,CC0495,10.0,468.0,RC,786000.0,7523406.57,-90.0,0.0,RCD250,E46/566,6-Sep-04,6-Sep-04,
D,CC0496,16.0,468.0,RC,786001.0,7523307.54,-90.0,0.0,RCD250,E46/566,6-Sep-04,6-Sep-04,
D,CC0497,20.0,469.0,RC,786000.0,7523203.85,-90.0,0.0,RCD250,E46/566,6-Sep-04,6-Sep-04,
D,CC0498,22.0,467.0,RC,785989.0,7523115.65,-90.0,0.0,RCD250,E46/566,6-Sep-04,6-Sep-04,
D,CC0499,16.0,465.0,RC,786019.0,7523001.3,-90.0,0.0,RCD250,E46/566,6-Sep-04,6-Sep-04,
D,CC0500,34.0,451.0,RC,784400.0,7524602.74,-90.0,0.0,RCD100,E46/566,11-Aug-04,11-Aug-04,
D,CC0501,34.0,450.0,RC,784397.0,7524502.82,-90.0,0.0,RCD100,E46/566,12-Aug-04,12-Aug-04,
